0.000000000000000000e+00,5.000000000000000000e+03,0.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+03,0.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+03,1.599999999999999289e+01
1.200000000000000000e+02,5.000000000000000000e+03,4.000000000000000000e+01
1.320000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
1.440000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
1.560000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
1.680000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
1.800000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
1.920000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.040000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.160000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.280000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.400000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.520000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.640000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.760000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
2.880000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
3.000000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
3.120000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
3.240000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
3.360000000000000000e+02,5.000000000000000000e+03,2.799999999999993960e+01
3.480000000000000000e+02,5.000000000000000000e+03,4.000000000000031974e+00
3.600000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
3.720000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
3.840000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
3.960000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.080000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.200000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.320000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.440000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.560000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.680000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.800000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
4.920000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
5.040000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
5.160000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
5.280000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
5.400000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
5.520000000000000000e+02,5.000000000000000000e+03,4.000000000000039080e+00
5.640000000000000000e+02,5.000000000000000000e+03,2.799999999999991829e+01
5.760000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
5.880000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.000000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.120000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.240000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.360000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.480000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.600000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.720000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.840000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
6.960000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.080000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.200000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.320000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.440000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.560000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.680000000000000000e+02,5.000000000000000000e+03,5.000000000000000000e+01
7.800000000000000000e+02,5.000000000000000000e+03,4.000000000000008527e+01
7.920000000000000000e+02,5.000000000000000000e+03,1.599999999999979750e+01
8.040000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.160000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.280000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.400000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.520000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.640000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.760000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
8.880000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.000000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.120000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.240000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.360000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.480000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.600000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.720000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.840000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
9.960000000000000000e+02,5.000000000000000000e+03,0.000000000000000000e+00
1.008000000000000000e+03,5.000000000000000000e+03,1.600000000000004263e+01
1.020000000000000000e+03,5.000000000000000000e+03,4.000000000000009948e+01
1.032000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.044000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.056000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.068000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.080000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.092000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.104000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.116000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.128000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.140000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.152000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.164000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.176000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.188000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.200000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.212000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.224000000000000000e+03,5.000000000000000000e+03,5.000000000000000000e+01
1.236000000000000000e+03,5.000000000000000000e+03,2.800000000000006750e+01
1.248000000000000000e+03,5.000000000000000000e+03,4.000000000000031974e+00
1.260000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.272000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.284000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.296000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.308000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.320000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.332000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.344000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.356000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.368000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
1.380000000000000000e+03,5.000000000000000000e+03,0.000000000000000000e+00
